1.666769314326166929e-01,2.778759925689601451e-02,2.778764166510805378e-02,3.242169513772016204e-02,3.708446310365487442e-02,4.240086686018561257e-02,2.082538738658077856e-02,2.787437805641107200e-02,2.675501145151332888e-02,2.680619106539666729e-02,2.585983874648419348e-02,2.407433905784033337e-02,2.137419810338924905e-02,2.189389716537566699e-02,2.078217508798368973e-02,2.001275505194128473e-02,1.900799905159167649e-02,1.800191170243582717e-02,1.717140198126508588e-02,1.662792324876618405e-02,1.583878250712524721e-02,1.513207181707574948e-02,1.446663289539020132e-02,1.379905029400001898e-02,1.324005335737543469e-02,1.271877176827571586e-02,1.217546038464443862e-02,1.184003803153206927e-02,1.157993401926412161e-02,1.151644944596993958e-02,1.167857159816504398e-02,1.205719150832979848e-02,1.270899209874814216e-02,1.357844760040081630e-02,1.459995732488193060e-02,1.556788068604164806e-02,1.645738407083645327e-02,1.700702418982385708e-02,1.712931230586550030e-02,1.670587702062772614e-02,1.569500892026507582e-02,1.421292968299442405e-02,1.235433944576667248e-02,1.027241751733713564e-02,8.177399869337052124e-03,6.195156517633239497e-03,4.461476674732023535e-03,3.059655554126210729e-03,1.977565127520958775e-03,1.206001782364112462e-03,6.877522262873478256e-04,3.651114551020941340e-04,1.799165971000618483e-04,8.125648009118713777e-05,3.294640103639475900e-05,1.184627365206923236e-05,3.645940338461827037e-06,9.050237165109113945e-07,1.643473443153475204e-07,1.662572442354237512e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666765238930613402e-01,2.778628977919979023e-02,2.778633218541335173e-02,3.242009814292144687e-02,3.708257737473714954e-02,4.239864524469313944e-02,2.082408191746962928e-02,2.787263069018492551e-02,2.675334196035623543e-02,2.680454926000136115e-02,2.585833192563588220e-02,2.407307524995028550e-02,2.137326874885938158e-02,2.189311125291219448e-02,2.078162266400964894e-02,2.001237071933805595e-02,1.900772772621639461e-02,1.800171556936871683e-02,1.717126703882424291e-02,1.662783963298108264e-02,1.583868845221264240e-02,1.513145676058236418e-02,1.446368961270560159e-02,1.378895444251077712e-02,1.321175891025358137e-02,1.265066535447095276e-02,1.203015894094057806e-02,1.155746557741109230e-02,1.107665900532858044e-02,1.068727875689742292e-02,1.041007075020257237e-02,1.025019552923239242e-02,1.030354398792563200e-02,1.058987475347059233e-02,1.113824606509138289e-02,1.187346636735356169e-02,1.283192111563228113e-02,1.382477371314284713e-02,1.475834197300559050e-02,1.543713893172060300e-02,1.569958386318467611e-02,1.547908636136000049e-02,1.472770810889035935e-02,1.345337591659845518e-02,1.180921222277605057e-02,9.896819874110602752e-03,7.914752876064901771e-03,6.051535738663738062e-03,4.385460265303460503e-03,3.015491088896334222e-03,1.955132872579298364e-03,1.192507509401852066e-03,6.838801843571859756e-04,3.654556604090331137e-04,1.797740132072372281e-04,8.106643801425557556e-05,3.292900754250485174e-05,1.176193079677836431e-05,3.622106309413417225e-06,9.120895766955018306e-07,1.652776706936499184e-07,1.661806124287901137e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666782159857320977e-01,2.778573246883707035e-02,2.778577487420009345e-02,3.241940250349437114e-02,3.708174291925743493e-02,4.239764223181497621e-02,2.082343387330474332e-02,2.787174847154283430e-02,2.675246565349117395e-02,2.680364350593592709e-02,2.585745619925204630e-02,2.407228860914047489e-02,2.137262685481661900e-02,2.189254123442619174e-02,2.078119003208135640e-02,2.001204735404047905e-02,1.900749033185048301e-02,1.800153477674558064e-02,1.717110740660066776e-02,1.662765935913755252e-02,1.583846850734870956e-02,1.513114903086836514e-02,1.446313498800892716e-02,1.378763706783535208e-02,1.320820922408662279e-02,1.264133028823535496e-02,1.200755598101569538e-02,1.150731591536673093e-02,1.097523770143244912e-02,1.049867907549655380e-02,1.008642993817313906e-02,9.735356422961832790e-03,9.540519870820560536e-03,9.534487322830189140e-03,9.774558734188292658e-03,1.023904355440411092e-02,1.100475597277436081e-02,1.194662325827004594e-02,1.300727025015150674e-02,1.400545102324251591e-02,1.476500578961396221e-02,1.515535078332013938e-02,1.506120869729467467e-02,1.439821280690823171e-02,1.324867928114928199e-02,1.165312300818495232e-02,9.794826010658083323e-03,7.881640435702103389e-03,6.023211537814179145e-03,4.375882914411904911e-03,3.006577752511220298e-03,1.950442023080710885e-03,1.194967412806613666e-03,6.859308660576559974e-04,3.653296416497169323e-04,1.801340304574545179e-04,8.116399679667601170e-05,3.282366449151167452e-05,1.179037155144864587e-05,3.648247284958640618e-06,9.094711957189627808e-07,1.659636858224288225e-07,1.652015951363030984e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666812012846222435e-01,2.778531796831169506e-02,2.778536037304212003e-02,3.241885073017984620e-02,3.708105357768028826e-02,4.239678507837876809e-02,2.082279071283041350e-02,2.787087104170563392e-02,2.675158852822688560e-02,2.680272627944456365e-02,2.585655131751526947e-02,2.407144703094758059e-02,2.137190218679627801e-02,2.189186703912338744e-02,2.078064232103101275e-02,2.001161337929563064e-02,1.900716744522784954e-02,1.800130879756755078e-02,1.717095540557070366e-02,1.662755857655108874e-02,1.583843491831673361e-02,1.513121398675483335e-02,1.446334609130724667e-02,1.378797452785661577e-02,1.320833211848084984e-02,1.263997596382138502e-02,1.200138008790618133e-02,1.148889306408003991e-02,1.093046955447970862e-02,1.040364700711329110e-02,9.905270238654865708e-03,9.420053360772702791e-03,9.034043995421153772e-03,8.779054556125352043e-03,8.724773357895836134e-03,8.885444185243198539e-03,9.371406724239561212e-03,1.012165243062253077e-02,1.112736534094371614e-02,1.224989304247658950e-02,1.333150834052637158e-02,1.421179933237017717e-02,1.473056968115317097e-02,1.472240519841212271e-02,1.418761956931789171e-02,1.308298141579166025e-02,1.154273941126533233e-02,9.759340414159625027e-03,7.848828782450245622e-03,6.009693324499179243e-03,4.362320549954417336e-03,2.998454041306306689e-03,1.953239275991466937e-03,1.197170500154173724e-03,6.850539248020018259e-04,3.656015452862645585e-04,1.801670932460734719e-04,8.085789842367439276e-05,3.286666786514691420e-05,1.185762697911035687e-05,3.644084177745623690e-06,9.150919710975864806e-07,1.660530227877371057e-07,1.655031274245893737e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666852779104711080e-01,2.778509889457159848e-02,2.778514129896768325e-02,3.241849153976757159e-02,3.708055424552125084e-02,4.239611604075400886e-02,2.082214124152441392e-02,2.786998749086105551e-02,2.675070873124778259e-02,2.680180532592996157e-02,2.585563011601749520e-02,2.407056319801625585e-02,2.137110219058857216e-02,2.189108203212973905e-02,2.077995481874707340e-02,2.001102802047154128e-02,1.900670569310881561e-02,1.800097291839971095e-02,1.717072865942674206e-02,1.662741239910694654e-02,1.583835897868977188e-02,1.513118487824537117e-02,1.446334056426593767e-02,1.378793867032215154e-02,1.320807480325683105e-02,1.263889600078420793e-02,1.199787874112838264e-02,1.147917396396156385e-02,1.090668790641931285e-02,1.035120969467896723e-02,9.800095427280141810e-03,9.226275215031030236e-03,8.703630668749937765e-03,8.255086287298431594e-03,7.950049692705060678e-03,7.820679894708297553e-03,7.998065325647115559e-03,8.474583557179785759e-03,9.289625572089536473e-03,1.036209868807075503e-02,1.157748418499202764e-02,1.278062711318001844e-02,1.379633743425260489e-02,1.440458063485147537e-02,1.452992258752826629e-02,1.403860477915185555e-02,1.299056574934162080e-02,1.152832919402894604e-02,9.743236356685345059e-03,7.848266486610376569e-03,6.004875476833055475e-03,4.360676111869415603e-03,3.009477658751090554e-03,1.960628674673097621e-03,1.198396816103964148e-03,6.870784817571876741e-04,3.665940042725929476e-04,1.799994576536752603e-04,8.114654019996074411e-05,3.310329749907042724e-05,1.187279913250995268e-05,3.664763339539063352e-06,9.126980014460454472e-07,1.649549585182830660e-07,1.644819043303115217e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666900722490870790e-01,2.778514378431960405e-02,2.778518618878419999e-02,3.241840004581385964e-02,3.708032669332412407e-02,4.239572407374222335e-02,2.082151426355073262e-02,2.786913635627429053e-02,2.674986363719602037e-02,2.680091965671701007e-02,2.585473409422234248e-02,2.406968257730457070e-02,2.137027635062066153e-02,2.189024404190325485e-02,2.077918995615836428e-02,2.001035532889767002e-02,1.900616461000500038e-02,1.800057586137117360e-02,1.717045800670150349e-02,1.662722650479156114e-02,1.583821864713895466e-02,1.513102839617380332e-02,1.446311407541365709e-02,1.378760200040662562e-02,1.320758219824212307e-02,1.263811958748847775e-02,1.199636524309246992e-02,1.147554237941473577e-02,1.089750015940424768e-02,1.032899739240875428e-02,9.750796145067746820e-03,9.126263789370982552e-03,8.517248452628753755e-03,7.934060595594934207e-03,7.437343450344875879e-03,7.061928602500167247e-03,6.945681327017500309e-03,7.117174638463721545e-03,7.654167546592251410e-03,8.534824149236178853e-03,9.700417935170525460e-03,1.103036500611642365e-02,1.236533045173433126e-02,1.346670668579711544e-02,1.420516850868559083e-02,1.436891701592343286e-02,1.393332859925805120e-02,1.296453344625022285e-02,1.149891128371948595e-02,9.728199883867747963e-03,7.829491533623876912e-03,5.991587269536658225e-03,4.367226590666031805e-03,3.012628117533042594e-03,1.957389496596362039e-03,1.198290982601144406e-03,6.868227944346527378e-04,3.650821703624629864e-04,1.799202660361136287e-04,8.133304828902399952e-05,3.300309325688635317e-05,1.186967596777497734e-05,3.636541685537496776e-06,9.050987196972342543e-07,1.647966273261628081e-07,1.665075425133452680e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666951089066963654e-01,2.778548544314763877e-02,2.778552784813365442e-02,3.241861773895138299e-02,3.708042112437599097e-02,4.239566671911456502e-02,2.082094075269099939e-02,2.786835435269682457e-02,2.674907883787175714e-02,2.680008454339888671e-02,2.585387265124185902e-02,2.406881237642803303e-02,2.136942867612351415e-02,2.188935562411301397e-02,2.077833752995749197e-02,2.000955472119934908e-02,1.900545580011080843e-02,1.799997449734516350e-02,1.716995555164067822e-02,1.662679952670577735e-02,1.583785753711187266e-02,1.513071831418405511e-02,1.446287079616205042e-02,1.378748038221526417e-02,1.320767716701538343e-02,1.263854683977103793e-02,1.199716567214540071e-02,1.147641814900608563e-02,1.089720384457896867e-02,1.032413581023584014e-02,9.733918820858524640e-03,9.083197327225008694e-03,8.424127566796769245e-03,7.754660443308553953e-03,7.123183093625146643e-03,6.557526898621453444e-03,6.191221175053074691e-03,6.071066892917221028e-03,6.298213669907929899e-03,6.900740828122627589e-03,7.875176086339214648e-03,9.152124668231852861e-03,1.061170374459225602e-02,1.203256373475292997e-02,1.326193506132968859e-02,1.403762712602567124e-02,1.425810305658098409e-02,1.390187684461194340e-02,1.292917724061481803e-02,1.147560646034690053e-02,9.701256738860113832e-03,7.808924972834689615e-03,5.997627861927192112e-03,4.368292345808713444e-03,3.006120700046653604e-03,1.956129593747794448e-03,1.197469281880454359e-03,6.839004675272320789e-04,3.647777941089042791e-04,1.802188013122359947e-04,8.111960216244480583e-05,3.299477141627538406e-05,1.179821154293748390e-05,3.620233397704833903e-06,9.075049432873137121e-07,1.660560105185908643e-07,1.658824060134264646e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666998523781487995e-01,2.778612102567409523e-02,2.778616343163010927e-02,3.241915447351027824e-02,3.708086006422190578e-02,4.239597733454938955e-02,2.082046573388017865e-02,2.786769437676858349e-02,2.674838985259185564e-02,2.679931905191691721e-02,2.585305584097387019e-02,2.406796198608326595e-02,2.136857408621130328e-02,2.188845427856546053e-02,2.077746280584215691e-02,2.000872214973149071e-02,1.900471322184830655e-02,1.799935828168662891e-02,1.716949115071917872e-02,1.662650403643067126e-02,1.583775674018062310e-02,1.513081375445832037e-02,1.446315890845357825e-02,1.378794152346012568e-02,1.320827905986165368e-02,1.263923943430874004e-02,1.199786787494738945e-02,1.147694771067411801e-02,1.089702406548580076e-02,1.032179143190327560e-02,9.725896173170538173e-03,9.062013625678530526e-03,8.375696326086656124e-03,7.655143149585554550e-03,6.936815937905471859e-03,6.237285936666725483e-03,5.678828728746880029e-03,5.311700055468248846e-03,5.244840207421194549e-03,5.540293093583866305e-03,6.239011637397844610e-03,7.325776474903893110e-03,8.731873385857324629e-03,1.028104888499148557e-02,1.182850358465242432e-02,1.309759355222900497e-02,1.393270994143028935e-02,1.423187411786785289e-02,1.387299462103249933e-02,1.290974155290052980e-02,1.145270657360514602e-02,9.684160333902997950e-03,7.824223187528641862e-03,6.003834459703099799e-03,4.364152323539065813e-03,3.008161204057894361e-03,1.958027031561827575e-03,1.194625607412657872e-03,6.845380001509031049e-04,3.659643278940398633e-04,1.801795889068288849e-04,8.126114718482311985e-05,3.289342760479454803e-05,1.178526948178598156e-05,3.635738460546032956e-06,9.122476479205354692e-07,1.658361916202916851e-07,1.664287055389283419e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.667037805426596353e-01,2.778701458296372814e-02,2.778705699028344994e-02,3.241999063069965492e-02,3.708164014380604945e-02,4.239666789604574354e-02,2.082015097130152786e-02,2.786723140598881474e-02,2.674785217446199251e-02,2.679865932904532816e-02,2.585230431788121050e-02,2.406714017185690793e-02,2.136771065822306442e-02,2.188754094410684872e-02,2.077656187281161707e-02,2.000783041736687792e-02,1.900385760866429505e-02,1.799855640648308566e-02,1.716874932831798095e-02,1.662581185963356994e-02,1.583709925527145013e-02,1.513013205785878994e-02,1.446236724814514533e-02,1.378693423356459544e-02,1.320693575003202211e-02,1.263746390159530344e-02,1.199561596839182273e-02,1.147419558622664315e-02,1.089374355314608363e-02,1.031766480433749661e-02,9.719729083942174261e-03,9.050554121459525314e-03,8.351653390337502453e-03,7.604428473553585116e-03,6.835664262833882239e-03,6.050294150962195333e-03,5.356762032103974149e-03,4.799062696537167126e-03,4.481758534889279319e-03,4.483837992693889829e-03,4.874596292346889889e-03,5.685264812522797945e-03,6.898078065419215379e-03,8.396805185187079454e-03,1.006965279926771983e-02,1.166137957209026181e-02,1.299384095958786532e-02,1.390719833142424304e-02,1.420823860763190116e-02,1.385843765762900630e-02,1.289428043237370730e-02,1.144320642567639608e-02,9.713456881332958523e-03,7.839447260453486291e-03,6.005943910731629566e-03,4.373055461658600061e-03,3.015816056427713786e-03,1.956573687040920329e-03,1.197433916297304442e-03,6.875122699581997154e-04,3.664627729705397506e-04,1.806838608433353947e-04,8.114094264234059410e-05,3.290727473716449820e-05,1.183701492414102321e-05,3.648980864007762381e-06,9.125051181471136173e-07,1.661952528352742253e-07,1.651710572924472956e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.667064150634356978e-01,2.778808328475942599e-02,2.778812569371015562e-02,3.242106126953848283e-02,3.708271416444629959e-02,4.239771072340521585e-02,2.082007172760747676e-02,2.786706235802464612e-02,2.674755030132570585e-02,2.679817931237759437e-02,2.585168019764705338e-02,2.406639682985462630e-02,2.136687709789663464e-02,2.188666307545543421e-02,2.077569479351661433e-02,2.000696244075324259e-02,1.900301000291594600e-02,1.799775443363128488e-02,1.716802583645908598e-02,1.662520612154877453e-02,1.583667590255039698e-02,1.512995104345689346e-02,1.446250578606010639e-02,1.378749250983886572e-02,1.320806388973181159e-02,1.263936918385533126e-02,1.199855788589547501e-02,1.147850162090861999e-02,1.089970762803878918e-02,1.032543807284153070e-02,9.728990699903683481e-03,9.059859050494941529e-03,8.357298287378423993e-03,7.598432365495296804e-03,6.803289256862138888e-03,5.967212214627534012e-03,5.186011788628502699e-03,4.493014330127925032e-03,3.981332413698847501e-03,3.732848250304833266e-03,3.828417458320320689e-03,4.331035155859362315e-03,5.263549221143598404e-03,6.570351102353476705e-03,8.185685146893729655e-03,9.903318337199500457e-03,1.155515143584473145e-02,1.295615467567325096e-02,1.386865809886403920e-02,1.417166110191678784e-02,1.381857635986887337e-02,1.285709036811988511e-02,1.145033118243688960e-02,9.703075319358340362e-03,7.818182861221311189e-03,5.997680371409443156e-03,4.368429588227058270e-03,3.001882575177411763e-03,1.952750258140378272e-03,1.196927364654008785e-03,6.854336612888734274e-04,3.657629816208928051e-04,1.797022926802191803e-04,8.088435258314728270e-05,3.292669218449901147e-05,1.183875909203241033e-05,3.649569763983780351e-06,9.146571978887970274e-07,1.656038066882939068e-07,1.653809006316475350e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
